dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed,sketch_dim,public_validation_samples,protocol_online_bytes,protocol_offline_bytes,secure_multiplications,fedgt_estimated_malicious,fedgt_positive_tests
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,5,0.102,2.332428527832031,0.018511796733212342,0,2,0.0,0.25,17.397799999997687,9.073299999997175,4239760,449.1234999999989,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,6,0.291,2.229374755859375,0.20271022148640508,0,2,0.0,0.25,16.997400000008156,11.642299999991224,4239760,529.5088000000021,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,7,0.259,2.1448095703125,0.1585791742901385,0,2,0.0,0.25,17.234399999992434,10.043100000004301,4239760,449.8583000000025,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,8,0.358,1.9184898071289063,0.2627707396639842,1,1,0.5,0.125,16.04879999999298,10.430200000001832,4239760,474.7988000000021,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,9,0.49,1.7576680603027344,0.42040660351653303,1,1,0.5,0.125,17.464999999987185,9.382900000005634,4239760,472.1455999999904,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,10,0.441,1.6509244079589844,0.3568130644627673,1,1,0.5,0.125,20.78790000000197,11.04010000000244,4239760,459.294799999995,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,1,0.097,2.3033291015625,0.03670155162005355,0,2,0.0,0.25,20.606499999999528,11.522299999995766,4239760,801.2450999999885,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,2,0.13,2.307465576171875,0.040418709495632574,0,2,0.0,0.25,19.090099999999666,11.990699999998355,4239760,853.6504000000065,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,3,0.114,2.307548156738281,0.027920294856169516,0,2,0.0,0.25,19.62249999999699,9.77269999999919,4239760,824.0313999999955,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,4,0.26,2.240600341796875,0.13196082975322504,0,2,0.0,0.25,17.454899999989948,9.097400000001699,4239760,791.8339000000003,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,5,0.286,2.1883555603027345,0.1735934019035245,0,2,0.0,0.25,18.622000000007688,9.991599999992218,4239760,862.3241999999891,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,6,0.29,2.0618536682128905,0.1784845523502511,0,2,0.0,0.25,19.449100000002773,10.173099999988722,4239760,812.106600000007,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,7,0.322,1.9326431884765625,0.2358822029914705,0,2,0.0,0.25,19.378900000006638,9.481500000006804,4239760,810.7233000000065,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,8,0.403,1.793631866455078,0.30377175163942943,0,2,0.0,0.25,17.677800000001298,10.633100000006834,4239760,793.5751999999923,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,9,0.408,1.6854196472167968,0.3063619597282474,0,2,0.0,0.25,18.320400000007453,10.514400000005253,4239760,801.0608000000019,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,10,0.42,1.49318310546875,0.3073995908520865,1,1,0.5,0.125,20.576399999995942,9.603299999994874,4239760,800.5720000000025,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,1,0.155,2.295315185546875,0.05245063571765367,1,1,0.5,0.125,0.0,366.3006999999965,20326272,1194.9745000000007,2222,32,600,20326272,0,0,2,6
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,2,0.216,2.2603446044921873,0.09283034726419041,2,1,1.0,0.125,0.0,367.09910000000434,19902808,1180.503999999999,2222,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,3,0.342,2.197466796875,0.21348939915721615,2,1,1.0,0.125,0.0,372.8310999999991,19902808,1162.0590999999934,2222,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,4,0.408,2.077223907470703,0.3003173430438955,1,2,0.5,0.25,0.0,390.5810000000116,19902808,1216.5746999999953,2222,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,5,0.319,1.9686176147460936,0.19761171032357475,0,0,0.0,0.0,0.0,390.16239999999414,21173200,1210.9385000000116,2222,32,600,21173200,0,0,0,1
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,6,0.435,1.7799089050292969,0.3236597280284418,1,2,0.5,0.25,0.0,409.5045999999911,19902808,1171.7729000000077,2222,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,7,0.401,1.650732208251953,0.28600297797035573,2,1,1.0,0.125,0.0,418.2273000000123,19902808,1333.1017000000145,2222,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,8,0.45,1.5124796142578125,0.362902146958358,1,2,0.5,0.25,0.0,383.8752999999997,19902808,1206.2594999999874,2222,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,9,0.483,1.380053955078125,0.4044809380288369,2,1,1.0,0.125,0.0,371.5858000000196,19902808,1229.7827000000154,2222,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,10,0.49,1.3103463134765625,0.40589371016849984,1,2,0.5,0.25,0.0,374.1995999999972,19902808,1198.163500000021,2222,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,1,0.202,2.3011129150390626,0.11216096167953157,0,0,0.0,0.0,0.0,0.28290000000197324,4234640,478.25050000000147,2223,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,2,0.171,2.288460144042969,0.06313697591206538,0,0,0.0,0.0,0.0,0.4045000000019172,4234640,511.5032999999869,2223,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,3,0.168,2.2666619873046874,0.062263859735769846,0,0,0.0,0.0,0.0,0.2576999999917007,4234640,548.8112999999828,2223,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,4,0.168,2.23248583984375,0.06154520594979705,0,0,0.0,0.0,0.0,0.2723000000059983,4234640,488.64280000000804,2223,32,600,0,0,0,,
